experiment,scenario,fly_id,timestamp_s,nearest_horizontal_distance_m
A_OFF,off,fly-a,8.858333333333333,0.0
A_OFF,off,fly-b,8.858333333333333,0.0
A_OFF,off,fly-a,8.866666666666667,0.0
A_OFF,off,fly-b,8.866666666666667,0.0
A_OFF,off,fly-a,8.875,0.0
A_OFF,off,fly-b,8.875,0.0
A_OFF,off,fly-a,8.883333333333333,0.0
A_OFF,off,fly-b,8.883333333333333,0.0
A_OFF,off,fly-a,8.891666666666666,0.0
A_OFF,off,fly-b,8.891666666666666,0.0
A_OFF,off,fly-a,8.9,0.0
A_OFF,off,fly-b,8.9,0.0
A_OFF,off,fly-a,8.908333333333333,0.0
A_OFF,off,fly-b,8.908333333333333,0.0
A_OFF,off,fly-a,8.916666666666666,0.0
A_OFF,off,fly-b,8.916666666666666,0.0
A_OFF,off,fly-a,8.925,0.0
A_OFF,off,fly-b,8.925,0.0
A_OFF,off,fly-a,8.933333333333334,0.0
A_OFF,off,fly-b,8.933333333333334,0.0
A_OFF,off,fly-a,8.941666666666666,0.0
A_OFF,off,fly-b,8.941666666666666,0.0
A_OFF,off,fly-a,8.95,0.0
A_OFF,off,fly-b,8.95,0.0
A_OFF,off,fly-a,8.958333333333334,0.0
A_OFF,off,fly-b,8.958333333333334,0.0
A_OFF,off,fly-a,8.966666666666667,0.0
A_OFF,off,fly-b,8.966666666666667,0.0
A_OFF,off,fly-a,8.975,0.0
A_OFF,off,fly-b,8.975,0.0
A_OFF,off,fly-a,8.983333333333333,0.0
A_OFF,off,fly-b,8.983333333333333,0.0
A_OFF,off,fly-a,8.991666666666667,0.0
A_OFF,off,fly-b,8.991666666666667,0.0
A_OFF,off,fly-a,9.0,0.0
A_OFF,off,fly-b,9.0,0.0
A_OFF,off,fly-a,9.008333333333333,0.0
A_OFF,off,fly-b,9.008333333333333,0.0
A_OFF,off,fly-a,9.016666666666666,0.0
A_OFF,off,fly-b,9.016666666666666,0.0
A_OFF,off,fly-a,9.025,0.0
A_OFF,off,fly-b,9.025,0.0
A_OFF,off,fly-a,9.033333333333333,0.0
A_OFF,off,fly-b,9.033333333333333,0.0
A_OFF,off,fly-a,9.041666666666666,0.0
A_OFF,off,fly-b,9.041666666666666,0.0
A_OFF,off,fly-a,9.05,0.0
A_OFF,off,fly-b,9.05,0.0
A_OFF,off,fly-a,9.058333333333334,0.0
A_OFF,off,fly-b,9.058333333333334,0.0
A_OFF,off,fly-a,9.066666666666666,0.0
A_OFF,off,fly-b,9.066666666666666,0.0
A_OFF,off,fly-a,9.075,0.0
A_OFF,off,fly-b,9.075,0.0
A_OFF,off,fly-a,9.083333333333334,0.0
A_OFF,off,fly-b,9.083333333333334,0.0
A_OFF,off,fly-a,9.091666666666667,0.0
A_OFF,off,fly-b,9.091666666666667,0.0
A_OFF,off,fly-a,9.1,0.0
A_OFF,off,fly-b,9.1,0.0
A_OFF,off,fly-a,9.108333333333333,0.0
A_OFF,off,fly-b,9.108333333333333,0.0
A_OFF,off,fly-a,9.116666666666667,0.0
A_OFF,off,fly-b,9.116666666666667,0.0
A_OFF,off,fly-a,9.125,0.0
A_OFF,off,fly-b,9.125,0.0
A_OFF,off,fly-a,9.133333333333333,0.0
A_OFF,off,fly-b,9.133333333333333,0.0
A_OFF,off,fly-a,9.141666666666666,0.0
A_OFF,off,fly-b,9.141666666666666,0.0
A_OFF,off,fly-a,9.15,0.0
A_OFF,off,fly-b,9.15,0.0
A_OFF,off,fly-a,9.158333333333333,0.0
A_OFF,off,fly-b,9.158333333333333,0.0
A_OFF,off,fly-a,9.166666666666666,0.0
A_OFF,off,fly-b,9.166666666666666,0.0
A_OFF,off,fly-a,9.175,0.0
A_OFF,off,fly-b,9.175,0.0
A_OFF,off,fly-a,9.183333333333334,0.0
A_OFF,off,fly-b,9.183333333333334,0.0
A_OFF,off,fly-a,9.191666666666666,0.0
A_OFF,off,fly-b,9.191666666666666,0.0
A_OFF,off,fly-a,9.2,0.0
A_OFF,off,fly-b,9.2,0.0
A_OFF,off,fly-a,9.208333333333334,0.0
A_OFF,off,fly-b,9.208333333333334,0.0
A_OFF,off,fly-a,9.216666666666667,0.0
A_OFF,off,fly-b,9.216666666666667,0.0
A_OFF,off,fly-a,9.225,0.0
A_OFF,off,fly-b,9.225,0.0
A_OFF,off,fly-a,9.233333333333333,0.0
A_OFF,off,fly-b,9.233333333333333,0.0
A_OFF,off,fly-a,9.241666666666667,0.0
A_OFF,off,fly-b,9.241666666666667,0.0
A_OFF,off,fly-a,9.25,0.0
A_OFF,off,fly-b,9.25,0.0
A_OFF,off,fly-a,9.258333333333333,0.0
A_OFF,off,fly-b,9.258333333333333,0.0
A_OFF,off,fly-a,9.266666666666666,0.0
A_OFF,off,fly-b,9.266666666666666,0.0
A_OFF,off,fly-a,9.275,0.0
A_OFF,off,fly-b,9.275,0.0
A_OFF,off,fly-a,9.283333333333333,0.0
A_OFF,off,fly-b,9.283333333333333,0.0
A_OFF,off,fly-a,9.291666666666666,0.0
A_OFF,off,fly-b,9.291666666666666,0.0
A_OFF,off,fly-a,9.3,0.0
A_OFF,off,fly-b,9.3,0.0
A_OFF,off,fly-a,9.308333333333334,0.0
A_OFF,off,fly-b,9.308333333333334,0.0
A_OFF,off,fly-a,9.316666666666666,0.0
A_OFF,off,fly-b,9.316666666666666,0.0
A_OFF,off,fly-a,9.325,0.0
A_OFF,off,fly-b,9.325,0.0
A_OFF,off,fly-a,9.333333333333334,0.0
A_OFF,off,fly-b,9.333333333333334,0.0
A_OFF,off,fly-a,9.341666666666667,0.0
A_OFF,off,fly-b,9.341666666666667,0.0
A_OFF,off,fly-a,9.35,0.0
A_OFF,off,fly-b,9.35,0.0
A_OFF,off,fly-a,9.358333333333333,0.0
A_OFF,off,fly-b,9.358333333333333,0.0
A_OFF,off,fly-a,9.366666666666667,0.0
A_OFF,off,fly-b,9.366666666666667,0.0
A_OFF,off,fly-a,9.375,0.0
A_OFF,off,fly-b,9.375,0.0
A_OFF,off,fly-a,9.383333333333333,0.0
A_OFF,off,fly-b,9.383333333333333,0.0
A_OFF,off,fly-a,9.391666666666666,0.0
A_OFF,off,fly-b,9.391666666666666,0.0
A_OFF,off,fly-a,9.4,0.0
A_OFF,off,fly-b,9.4,0.0
A_OFF,off,fly-a,9.408333333333333,0.0
A_OFF,off,fly-b,9.408333333333333,0.0
A_OFF,off,fly-a,9.416666666666666,0.0
A_OFF,off,fly-b,9.416666666666666,0.0
A_OFF,off,fly-a,9.425,0.0
A_OFF,off,fly-b,9.425,0.0
A_OFF,off,fly-a,9.433333333333334,0.0
A_OFF,off,fly-b,9.433333333333334,0.0
A_OFF,off,fly-a,9.441666666666666,0.0
A_OFF,off,fly-b,9.441666666666666,0.0
A_OFF,off,fly-a,9.45,0.0
A_OFF,off,fly-b,9.45,0.0
A_OFF,off,fly-a,9.458333333333334,0.0
A_OFF,off,fly-b,9.458333333333334,0.0
A_OFF,off,fly-a,9.466666666666667,0.0
A_OFF,off,fly-b,9.466666666666667,0.0
A_OFF,off,fly-a,9.475,0.0
A_OFF,off,fly-b,9.475,0.0
A_OFF,off,fly-a,9.483333333333333,0.0
A_OFF,off,fly-b,9.483333333333333,0.0
A_OFF,off,fly-a,9.491666666666667,0.0
A_OFF,off,fly-b,9.491666666666667,0.0
A_OFF,off,fly-a,9.5,0.0
A_OFF,off,fly-b,9.5,0.0
A_OFF,off,fly-a,9.508333333333333,0.0
A_OFF,off,fly-b,9.508333333333333,0.0
A_OFF,off,fly-a,9.516666666666666,0.0
A_OFF,off,fly-b,9.516666666666666,0.0
A_OFF,off,fly-a,9.525,0.0
A_OFF,off,fly-b,9.525,0.0
A_OFF,off,fly-a,9.533333333333333,0.0
A_OFF,off,fly-b,9.533333333333333,0.0
A_OFF,off,fly-a,9.541666666666666,0.0
A_OFF,off,fly-b,9.541666666666666,0.0
A_OFF,off,fly-a,9.55,0.0
A_OFF,off,fly-b,9.55,0.0
A_OFF,off,fly-a,9.558333333333334,0.0
A_OFF,off,fly-b,9.558333333333334,0.0
A_OFF,off,fly-a,9.566666666666666,0.0
A_OFF,off,fly-b,9.566666666666666,0.0
A_OFF,off,fly-a,9.575,0.0
A_OFF,off,fly-b,9.575,0.0
A_OFF,off,fly-a,9.583333333333334,0.0
A_OFF,off,fly-b,9.583333333333334,0.0
A_OFF,off,fly-a,9.591666666666667,0.0
A_OFF,off,fly-b,9.591666666666667,0.0
A_OFF,off,fly-a,9.6,0.0
A_OFF,off,fly-b,9.6,0.0
A_OFF,off,fly-a,9.608333333333333,0.0
A_OFF,off,fly-b,9.608333333333333,0.0
A_OFF,off,fly-a,9.616666666666667,0.0
A_OFF,off,fly-b,9.616666666666667,0.0
A_OFF,off,fly-a,9.625,0.0
A_OFF,off,fly-b,9.625,0.0
A_OFF,off,fly-a,9.633333333333333,0.0
A_OFF,off,fly-b,9.633333333333333,0.0
A_OFF,off,fly-a,9.641666666666666,0.0
A_OFF,off,fly-b,9.641666666666666,0.0
A_OFF,off,fly-a,9.65,0.0
A_OFF,off,fly-b,9.65,0.0
A_OFF,off,fly-a,9.658333333333333,0.0
A_OFF,off,fly-b,9.658333333333333,0.0
A_OFF,off,fly-a,9.666666666666666,0.0
A_OFF,off,fly-b,9.666666666666666,0.0
A_OFF,off,fly-a,9.675,0.0
A_OFF,off,fly-b,9.675,0.0
A_OFF,off,fly-a,9.683333333333334,0.0
A_OFF,off,fly-b,9.683333333333334,0.0
A_OFF,off,fly-a,9.691666666666666,0.0
A_OFF,off,fly-b,9.691666666666666,0.0
A_OFF,off,fly-a,9.7,0.0
A_OFF,off,fly-b,9.7,0.0
A_OFF,off,fly-a,9.708333333333334,0.0
A_OFF,off,fly-b,9.708333333333334,0.0
A_OFF,off,fly-a,9.716666666666667,0.0
A_OFF,off,fly-b,9.716666666666667,0.0
A_OFF,off,fly-a,9.725,0.0
A_OFF,off,fly-b,9.725,0.0
A_OFF,off,fly-a,9.733333333333333,0.0
A_OFF,off,fly-b,9.733333333333333,0.0
A_OFF,off,fly-a,9.741666666666667,0.0
A_OFF,off,fly-b,9.741666666666667,0.0
A_OFF,off,fly-a,9.75,0.0
A_OFF,off,fly-b,9.75,0.0
A_OFF,off,fly-a,9.758333333333333,0.0
A_OFF,off,fly-b,9.758333333333333,0.0
A_OFF,off,fly-a,9.766666666666666,0.0
A_OFF,off,fly-b,9.766666666666666,0.0
A_OFF,off,fly-a,9.775,0.0
A_OFF,off,fly-b,9.775,0.0
A_OFF,off,fly-a,9.783333333333333,0.0
A_OFF,off,fly-b,9.783333333333333,0.0
A_OFF,off,fly-a,9.791666666666666,0.0
A_OFF,off,fly-b,9.791666666666666,0.0
A_OFF,off,fly-a,9.8,0.0
A_OFF,off,fly-b,9.8,0.0
A_OFF,off,fly-a,9.808333333333334,0.0
A_OFF,off,fly-b,9.808333333333334,0.0
A_OFF,off,fly-a,9.816666666666666,0.0
A_OFF,off,fly-b,9.816666666666666,0.0
A_OFF,off,fly-a,9.825,0.0
A_OFF,off,fly-b,9.825,0.0
A_OFF,off,fly-a,9.833333333333334,0.0
A_OFF,off,fly-b,9.833333333333334,0.0
A_OFF,off,fly-a,9.841666666666667,0.0
A_OFF,off,fly-b,9.841666666666667,0.0
A_OFF,off,fly-a,9.85,0.0
A_OFF,off,fly-b,9.85,0.0
A_OFF,off,fly-a,9.858333333333333,0.0
A_OFF,off,fly-b,9.858333333333333,0.0
A_OFF,off,fly-a,9.866666666666667,0.0
A_OFF,off,fly-b,9.866666666666667,0.0
A_OFF,off,fly-a,9.875,0.0
A_OFF,off,fly-b,9.875,0.0
A_OFF,off,fly-a,9.883333333333333,0.0
A_OFF,off,fly-b,9.883333333333333,0.0
A_OFF,off,fly-a,9.891666666666666,0.0
A_OFF,off,fly-b,9.891666666666666,0.0
A_OFF,off,fly-a,9.9,0.0
A_OFF,off,fly-b,9.9,0.0
A_OFF,off,fly-a,9.908333333333333,0.0
A_OFF,off,fly-b,9.908333333333333,0.0
A_OFF,off,fly-a,9.916666666666666,0.0
A_OFF,off,fly-b,9.916666666666666,0.0
A_OFF,off,fly-a,9.925,0.0
A_OFF,off,fly-b,9.925,0.0
A_OFF,off,fly-a,9.933333333333334,0.0
A_OFF,off,fly-b,9.933333333333334,0.0
A_OFF,off,fly-a,9.941666666666666,0.0
A_OFF,off,fly-b,9.941666666666666,0.0
A_OFF,off,fly-a,9.95,0.0
A_OFF,off,fly-b,9.95,0.0
A_OFF,off,fly-a,9.958333333333334,0.0
A_OFF,off,fly-b,9.958333333333334,0.0
A_OFF,off,fly-a,9.966666666666667,0.0
A_OFF,off,fly-b,9.966666666666667,0.0
A_OFF,off,fly-a,9.975,0.0
A_OFF,off,fly-b,9.975,0.0
A_OFF,off,fly-a,9.983333333333333,0.0
A_OFF,off,fly-b,9.983333333333333,0.0
A_OFF,off,fly-a,9.991666666666667,0.0
A_OFF,off,fly-b,9.991666666666667,0.0
B_DIFFERENT,different,fly-a,0.0,0.0
B_DIFFERENT,different,fly-b,0.0,0.0
B_DIFFERENT,different,fly-a,0.008333333333333333,0.0
B_DIFFERENT,different,fly-b,0.008333333333333333,0.0
B_DIFFERENT,different,fly-a,0.016666666666666666,0.0
B_DIFFERENT,different,fly-b,0.016666666666666666,0.0
B_DIFFERENT,different,fly-a,0.025,0.0
B_DIFFERENT,different,fly-b,0.025,0.0
B_DIFFERENT,different,fly-a,0.03333333333333333,0.0
B_DIFFERENT,different,fly-b,0.03333333333333333,0.0
B_DIFFERENT,different,fly-a,0.041666666666666664,0.0
B_DIFFERENT,different,fly-b,0.041666666666666664,0.0
B_DIFFERENT,different,fly-a,0.05,0.0
B_DIFFERENT,different,fly-b,0.05,0.0
B_DIFFERENT,different,fly-a,0.058333333333333334,0.0
B_DIFFERENT,different,fly-b,0.058333333333333334,0.0
B_DIFFERENT,different,fly-a,0.06666666666666667,0.0
B_DIFFERENT,different,fly-b,0.06666666666666667,0.0
B_DIFFERENT,different,fly-a,0.075,0.0
B_DIFFERENT,different,fly-b,0.075,0.0
B_DIFFERENT,different,fly-a,0.08333333333333333,0.0
B_DIFFERENT,different,fly-b,0.08333333333333333,0.0
B_DIFFERENT,different,fly-a,0.09166666666666666,0.0
B_DIFFERENT,different,fly-b,0.09166666666666666,0.0
B_DIFFERENT,different,fly-a,0.1,0.0
B_DIFFERENT,different,fly-b,0.1,0.0
B_DIFFERENT,different,fly-a,0.10833333333333334,0.0
B_DIFFERENT,different,fly-b,0.10833333333333334,0.0
B_DIFFERENT,different,fly-a,0.11666666666666667,0.0
B_DIFFERENT,different,fly-b,0.11666666666666667,0.0
B_DIFFERENT,different,fly-a,0.125,0.0
B_DIFFERENT,different,fly-b,0.125,0.0
B_DIFFERENT,different,fly-a,0.13333333333333333,0.0
B_DIFFERENT,different,fly-b,0.13333333333333333,0.0
B_DIFFERENT,different,fly-a,0.14166666666666666,0.0
B_DIFFERENT,different,fly-b,0.14166666666666666,0.0
B_DIFFERENT,different,fly-a,0.15,0.0
B_DIFFERENT,different,fly-b,0.15,0.0
B_DIFFERENT,different,fly-a,0.15833333333333333,0.0
B_DIFFERENT,different,fly-b,0.15833333333333333,0.0
B_DIFFERENT,different,fly-a,0.16666666666666666,0.0
B_DIFFERENT,different,fly-b,0.16666666666666666,0.0
B_DIFFERENT,different,fly-a,0.175,0.0
B_DIFFERENT,different,fly-b,0.175,0.0
B_DIFFERENT,different,fly-a,0.18333333333333332,0.0
B_DIFFERENT,different,fly-b,0.18333333333333332,0.0
B_DIFFERENT,different,fly-a,0.19166666666666665,0.0
B_DIFFERENT,different,fly-b,0.19166666666666665,0.0
B_DIFFERENT,different,fly-a,0.2,0.0
B_DIFFERENT,different,fly-b,0.2,0.0
B_DIFFERENT,different,fly-a,0.20833333333333334,0.0
B_DIFFERENT,different,fly-b,0.20833333333333334,0.0
B_DIFFERENT,different,fly-a,0.21666666666666667,0.0
B_DIFFERENT,different,fly-b,0.21666666666666667,0.0
B_DIFFERENT,different,fly-a,0.225,0.0
B_DIFFERENT,different,fly-b,0.225,0.0
B_DIFFERENT,different,fly-a,0.23333333333333334,0.0
B_DIFFERENT,different,fly-b,0.23333333333333334,0.0
B_DIFFERENT,different,fly-a,0.24166666666666667,0.0
B_DIFFERENT,different,fly-b,0.24166666666666667,0.0
B_DIFFERENT,different,fly-a,0.25,0.0
B_DIFFERENT,different,fly-b,0.25,0.0
B_DIFFERENT,different,fly-a,0.2583333333333333,0.0
B_DIFFERENT,different,fly-b,0.2583333333333333,0.0
B_DIFFERENT,different,fly-a,0.26666666666666666,0.0
B_DIFFERENT,different,fly-b,0.26666666666666666,0.0
B_DIFFERENT,different,fly-a,0.275,0.0
B_DIFFERENT,different,fly-b,0.275,0.0
B_DIFFERENT,different,fly-a,0.2833333333333333,0.0
B_DIFFERENT,different,fly-b,0.2833333333333333,0.0
B_DIFFERENT,different,fly-a,0.2916666666666667,0.0
B_DIFFERENT,different,fly-b,0.2916666666666667,0.0
B_DIFFERENT,different,fly-a,0.3,0.0
B_DIFFERENT,different,fly-b,0.3,0.0
B_DIFFERENT,different,fly-a,0.30833333333333335,0.0
B_DIFFERENT,different,fly-b,0.30833333333333335,0.0
B_DIFFERENT,different,fly-a,0.31666666666666665,0.0
B_DIFFERENT,different,fly-b,0.31666666666666665,0.0
B_DIFFERENT,different,fly-a,0.325,0.0
B_DIFFERENT,different,fly-b,0.325,0.0
B_DIFFERENT,different,fly-a,0.3333333333333333,0.0
B_DIFFERENT,different,fly-b,0.3333333333333333,0.0
B_DIFFERENT,different,fly-a,0.3416666666666667,0.0
B_DIFFERENT,different,fly-b,0.3416666666666667,0.0
B_DIFFERENT,different,fly-a,0.35,0.0
B_DIFFERENT,different,fly-b,0.35,0.0
B_DIFFERENT,different,fly-a,0.35833333333333334,0.0
B_DIFFERENT,different,fly-b,0.35833333333333334,0.0
B_DIFFERENT,different,fly-a,0.36666666666666664,0.0
B_DIFFERENT,different,fly-b,0.36666666666666664,0.0
B_DIFFERENT,different,fly-a,0.375,0.0
B_DIFFERENT,different,fly-b,0.375,0.0
B_DIFFERENT,different,fly-a,0.3833333333333333,0.0
B_DIFFERENT,different,fly-b,0.3833333333333333,0.0
B_DIFFERENT,different,fly-a,0.39166666666666666,0.0
B_DIFFERENT,different,fly-b,0.39166666666666666,0.0
B_DIFFERENT,different,fly-a,0.4,0.0
B_DIFFERENT,different,fly-b,0.4,0.0
B_DIFFERENT,different,fly-a,0.4083333333333333,0.0
B_DIFFERENT,different,fly-b,0.4083333333333333,0.0
B_DIFFERENT,different,fly-a,0.4166666666666667,0.0
B_DIFFERENT,different,fly-b,0.4166666666666667,0.0
B_DIFFERENT,different,fly-a,0.425,0.0
B_DIFFERENT,different,fly-b,0.425,0.0
B_DIFFERENT,different,fly-a,0.43333333333333335,0.0
B_DIFFERENT,different,fly-b,0.43333333333333335,0.0
B_DIFFERENT,different,fly-a,0.44166666666666665,0.0
B_DIFFERENT,different,fly-b,0.44166666666666665,0.0
B_DIFFERENT,different,fly-a,0.45,0.0
B_DIFFERENT,different,fly-b,0.45,0.0
B_DIFFERENT,different,fly-a,0.4583333333333333,0.0
B_DIFFERENT,different,fly-b,0.4583333333333333,0.0
B_DIFFERENT,different,fly-a,0.4666666666666667,0.0
B_DIFFERENT,different,fly-b,0.4666666666666667,0.0
B_DIFFERENT,different,fly-a,0.475,0.0
B_DIFFERENT,different,fly-b,0.475,0.0
B_DIFFERENT,different,fly-a,0.48333333333333334,0.0
B_DIFFERENT,different,fly-b,0.48333333333333334,0.0
B_DIFFERENT,different,fly-a,0.49166666666666664,0.0
B_DIFFERENT,different,fly-b,0.49166666666666664,0.0
B_DIFFERENT,different,fly-a,0.5,0.0
B_DIFFERENT,different,fly-b,0.5,0.0
B_DIFFERENT,different,fly-a,0.5083333333333333,0.0
B_DIFFERENT,different,fly-b,0.5083333333333333,0.0
B_DIFFERENT,different,fly-a,0.5166666666666666,0.0
B_DIFFERENT,different,fly-b,0.5166666666666666,0.0
B_DIFFERENT,different,fly-a,0.525,0.0
B_DIFFERENT,different,fly-b,0.525,0.0
B_DIFFERENT,different,fly-a,0.5333333333333333,0.0
B_DIFFERENT,different,fly-b,0.5333333333333333,0.0
B_DIFFERENT,different,fly-a,0.5416666666666666,0.0
B_DIFFERENT,different,fly-b,0.5416666666666666,0.0
B_DIFFERENT,different,fly-a,0.55,0.0
B_DIFFERENT,different,fly-b,0.55,0.0
B_DIFFERENT,different,fly-a,0.5583333333333333,0.0
B_DIFFERENT,different,fly-b,0.5583333333333333,0.0
B_DIFFERENT,different,fly-a,0.5666666666666667,0.0
B_DIFFERENT,different,fly-b,0.5666666666666667,0.0
B_DIFFERENT,different,fly-a,0.575,0.0
B_DIFFERENT,different,fly-b,0.575,0.0
B_DIFFERENT,different,fly-a,0.5833333333333334,0.0
B_DIFFERENT,different,fly-b,0.5833333333333334,0.0
B_DIFFERENT,different,fly-a,0.5916666666666667,0.0
B_DIFFERENT,different,fly-b,0.5916666666666667,0.0
B_DIFFERENT,different,fly-a,0.6,0.0
B_DIFFERENT,different,fly-b,0.6,0.0
B_DIFFERENT,different,fly-a,0.6083333333333333,0.0
B_DIFFERENT,different,fly-b,0.6083333333333333,0.0
B_DIFFERENT,different,fly-a,0.6166666666666667,0.0
B_DIFFERENT,different,fly-b,0.6166666666666667,0.0
B_DIFFERENT,different,fly-a,0.625,0.0
B_DIFFERENT,different,fly-b,0.625,0.0
B_DIFFERENT,different,fly-a,0.6333333333333333,0.0
B_DIFFERENT,different,fly-b,0.6333333333333333,0.0
B_DIFFERENT,different,fly-a,0.6416666666666666,0.0
B_DIFFERENT,different,fly-b,0.6416666666666666,0.0
B_DIFFERENT,different,fly-a,0.65,0.0
B_DIFFERENT,different,fly-b,0.65,0.0
B_DIFFERENT,different,fly-a,0.6583333333333333,0.0
B_DIFFERENT,different,fly-b,0.6583333333333333,0.0
B_DIFFERENT,different,fly-a,0.6666666666666666,0.0
B_DIFFERENT,different,fly-b,0.6666666666666666,0.0
B_DIFFERENT,different,fly-a,0.675,0.0
B_DIFFERENT,different,fly-b,0.675,0.0
B_DIFFERENT,different,fly-a,0.6833333333333333,0.0
B_DIFFERENT,different,fly-b,0.6833333333333333,0.0
B_DIFFERENT,different,fly-a,0.6916666666666667,0.0
B_DIFFERENT,different,fly-b,0.6916666666666667,0.0
B_DIFFERENT,different,fly-a,0.7,0.0
B_DIFFERENT,different,fly-b,0.7,0.0
B_DIFFERENT,different,fly-a,0.7083333333333334,0.0
B_DIFFERENT,different,fly-b,0.7083333333333334,0.0
B_DIFFERENT,different,fly-a,0.7166666666666667,0.0
B_DIFFERENT,different,fly-b,0.7166666666666667,0.0
B_DIFFERENT,different,fly-a,0.725,0.0
B_DIFFERENT,different,fly-b,0.725,0.0
B_DIFFERENT,different,fly-a,0.7333333333333333,0.0
B_DIFFERENT,different,fly-b,0.7333333333333333,0.0
B_DIFFERENT,different,fly-a,0.7416666666666667,0.0
B_DIFFERENT,different,fly-b,0.7416666666666667,0.0
B_DIFFERENT,different,fly-a,0.75,0.0
B_DIFFERENT,different,fly-b,0.75,0.0
B_DIFFERENT,different,fly-a,0.7583333333333333,0.0
B_DIFFERENT,different,fly-b,0.7583333333333333,0.0
B_DIFFERENT,different,fly-a,0.7666666666666666,0.0
B_DIFFERENT,different,fly-b,0.7666666666666666,0.0
B_DIFFERENT,different,fly-a,0.775,0.0
B_DIFFERENT,different,fly-b,0.775,0.0
B_DIFFERENT,different,fly-a,0.7833333333333333,0.0
B_DIFFERENT,different,fly-b,0.7833333333333333,0.0
B_DIFFERENT,different,fly-a,0.7916666666666666,0.0
B_DIFFERENT,different,fly-b,0.7916666666666666,0.0
B_DIFFERENT,different,fly-a,0.8,0.0
B_DIFFERENT,different,fly-b,0.8,0.0
B_DIFFERENT,different,fly-a,0.8083333333333333,0.0
B_DIFFERENT,different,fly-b,0.8083333333333333,0.0
B_DIFFERENT,different,fly-a,0.8166666666666667,0.0
B_DIFFERENT,different,fly-b,0.8166666666666667,0.0
B_DIFFERENT,different,fly-a,0.825,0.0
B_DIFFERENT,different,fly-b,0.825,0.0
B_DIFFERENT,different,fly-a,0.8333333333333334,0.0
B_DIFFERENT,different,fly-b,0.8333333333333334,0.0
B_DIFFERENT,different,fly-a,0.8416666666666667,0.0
B_DIFFERENT,different,fly-b,0.8416666666666667,0.0
B_DIFFERENT,different,fly-a,0.85,0.0
B_DIFFERENT,different,fly-b,0.85,0.0
B_DIFFERENT,different,fly-a,0.8583333333333333,0.0
B_DIFFERENT,different,fly-b,0.8583333333333333,0.0
B_DIFFERENT,different,fly-a,0.8666666666666667,0.0
B_DIFFERENT,different,fly-b,0.8666666666666667,0.0
B_DIFFERENT,different,fly-a,0.875,0.0
B_DIFFERENT,different,fly-b,0.875,0.0
B_DIFFERENT,different,fly-a,0.8833333333333333,0.0
B_DIFFERENT,different,fly-b,0.8833333333333333,0.0
B_DIFFERENT,different,fly-a,0.8916666666666666,0.0
B_DIFFERENT,different,fly-b,0.8916666666666666,0.0
B_DIFFERENT,different,fly-a,0.9,0.0
B_DIFFERENT,different,fly-b,0.9,0.0
B_DIFFERENT,different,fly-a,0.9083333333333333,0.0
B_DIFFERENT,different,fly-b,0.9083333333333333,0.0
B_DIFFERENT,different,fly-a,0.9166666666666666,0.0
B_DIFFERENT,different,fly-b,0.9166666666666666,0.0
B_DIFFERENT,different,fly-a,0.9249999999999999,0.0
B_DIFFERENT,different,fly-b,0.9249999999999999,0.0
B_DIFFERENT,different,fly-a,0.9333333333333333,0.0
B_DIFFERENT,different,fly-b,0.9333333333333333,0.0
B_DIFFERENT,different,fly-a,0.9416666666666667,0.0
B_DIFFERENT,different,fly-b,0.9416666666666667,0.0
B_DIFFERENT,different,fly-a,0.95,0.0
B_DIFFERENT,different,fly-b,0.95,0.0
B_DIFFERENT,different,fly-a,0.9583333333333334,0.0
B_DIFFERENT,different,fly-b,0.9583333333333334,0.0
B_DIFFERENT,different,fly-a,0.9666666666666667,0.0
B_DIFFERENT,different,fly-b,0.9666666666666667,0.0
B_DIFFERENT,different,fly-a,0.975,0.0
B_DIFFERENT,different,fly-b,0.975,0.0
B_DIFFERENT,different,fly-a,0.9833333333333333,0.0
B_DIFFERENT,different,fly-b,0.9833333333333333,0.0
B_DIFFERENT,different,fly-a,0.9916666666666667,0.0
B_DIFFERENT,different,fly-b,0.9916666666666667,0.0
B_DIFFERENT,different,fly-a,1.0,0.0
B_DIFFERENT,different,fly-b,1.0,0.0
B_DIFFERENT,different,fly-a,1.0083333333333333,0.0
B_DIFFERENT,different,fly-b,1.0083333333333333,0.0
B_DIFFERENT,different,fly-a,1.0166666666666666,0.0
B_DIFFERENT,different,fly-b,1.0166666666666666,0.0
B_DIFFERENT,different,fly-a,1.025,0.0
B_DIFFERENT,different,fly-b,1.025,0.0
B_DIFFERENT,different,fly-a,1.0333333333333332,0.0
B_DIFFERENT,different,fly-b,1.0333333333333332,0.0
B_DIFFERENT,different,fly-a,1.0416666666666667,0.0
B_DIFFERENT,different,fly-b,1.0416666666666667,0.0
B_DIFFERENT,different,fly-a,1.05,0.0
B_DIFFERENT,different,fly-b,1.05,0.0
B_DIFFERENT,different,fly-a,1.0583333333333333,0.0
B_DIFFERENT,different,fly-b,1.0583333333333333,0.0
B_DIFFERENT,different,fly-a,1.0666666666666667,0.0
B_DIFFERENT,different,fly-b,1.0666666666666667,0.0
B_DIFFERENT,different,fly-a,1.075,0.0
B_DIFFERENT,different,fly-b,1.075,0.0
B_DIFFERENT,different,fly-a,1.0833333333333333,0.0
B_DIFFERENT,different,fly-b,1.0833333333333333,0.0
B_DIFFERENT,different,fly-a,1.0916666666666666,0.0
